block_id,assay_type,assay_number,drug1,drug2,conc1,conc2,conc_unit1,conc_unit2,analyte,donor_1_id,donor_2_id,response_readout,response_induction,ZIP_fit,ZIP_ref,ZIP_synergy,HSA_ref,HSA_synergy,Bliss_ref,Bliss_synergy,Loewe_ref,Loewe_synergy
68,CD8 MLR,MLR64,GEN1056,GEN1053,10,30,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,2.5399460196495056,86.60477308836964,84.40121976760507,28.02497539401376,56.376244373591305,22.15388085227936,64.4509460040915,11.718645107736469,74.8861817486344,32.672429214251906,53.93239764211896
68,CD8 MLR,MLR64,GEN1056,GEN1053,10,10,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,2.2422303557395935,76.4535347083787,78.5409122605158,26.599643339954138,51.941268920561654,22.15388085227936,54.301260623877695,21.900573977458173,54.55456749869888,32.6724292142519,43.782712261905154
68,CD8 MLR,MLR64,GEN1056,GEN1053,10,1,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,2.125764548778534,72.48238937442855,70.34753634693246,24.610760911613504,45.736775435318954,22.15388085227936,50.3284912950256,13.884989958568294,58.59738218873666,32.67242921425174,39.809942933053215
68,CD8 MLR,MLR64,GEN1056,GEN1053,10,0.10000000149011612,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,1.9878796935081482,67.78091677988014,64.64603727839771,23.886730672670875,40.759306605726835,22.15388085227936,45.62649328855022,2.689508980360733,65.09086516046885,32.672429214251665,35.107944926577915
68,CD8 MLR,MLR64,GEN1056,GEN1053,10,0.009999999776482582,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,1.421139895915985,48.456737765480916,58.207740825397806,23.683773595743972,34.523967229653834,22.15388085227936,26.304835605861296,3.335083636572511,45.123632821568144,32.67242921425166,15.786287243889
68,CD8 MLR,MLR64,GEN1056,GEN1053,10,0.0010000000474974513,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,1.6965884566307068,57.84873267941547,55.02646320856934,23.631276729570637,31.395186478998703,22.15388085227936,35.693485714490876,15.745533381701115,42.101833185069125,32.67242921425166,25.174937352518583
68,CD8 MLR,MLR64,GEN1056,GEN1053,1,30,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,1.6133047938346863,55.00900196757422,62.55553737883856,28.02497537695432,34.530562001884235,24.487825273823304,30.52160159011239,14.365453683847395,40.643973180088295,32.672429214251906,22.336997649683788
68,CD8 MLR,MLR64,GEN1056,GEN1053,1,10,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,1.9226357340812683,65.55628749333671,62.30296604160114,26.599643322556876,35.703322719044266,24.487825273823304,41.067485910491925,24.242112922324544,41.313198261990685,32.67242921425174,32.88288197006349
68,CD8 MLR,MLR64,GEN1056,GEN1053,1,1,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,1.344366729259491,45.838996039426924,57.77162331304219,24.610760893744832,33.16086241929736,24.487825273823304,21.352363737287504,16.46684823869663,29.373340772414178,32.67242921367939,13.167759797431415
68,CD8 MLR,MLR64,GEN1056,GEN1053,1,0.10000000149011612,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,1.2032998204231262,41.02902467171378,52.120104613158915,23.886730654630593,28.233373958528322,24.487825273823304,16.54164035752072,5.607024717298259,35.422440914045765,32.672429204153275,8.35703642719075
68,CD8 MLR,MLR64,GEN1056,GEN1053,1,0.009999999776482582,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,1.218763530254364,41.55629220837723,44.592733625952164,23.683773577655586,20.908960048296578,24.487825273823304,17.068037836994435,6.23324406865925,35.32261904215849,32.672429199038156,8.883433911779584
68,CD8 MLR,MLR64,GEN1056,GEN1053,1,0.0010000000474974513,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,1.5340587496757507,52.30694230983291,50.688629204795404,23.631276711469805,27.0573524933256,24.487825273823304,27.818739371743504,18.27160975528096,34.034954890285846,32.67242919837015,19.634135447196655
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.10000000149011612,30,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,1.8443002104759216,62.88527393867233,52.62816936339832,28.023896945367387,24.604272418030934,35.60731846798029,27.2788441707498,26.975509723156378,35.91065291557371,32.672429214251906,30.213733424478185
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.10000000149011612,10,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,1.2921079993247986,44.05712531742435,49.14886548031414,26.598543534629783,22.55032194568436,35.60731846798029,8.448741843332911,35.39778831928682,8.658271992026386,32.672429214251665,11.383631097061539
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.10000000149011612,1,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,1.5681056380271912,53.46784219401567,50.99973656452763,24.609631305569035,26.390105258958595,35.60731846798029,17.85974645483803,28.76746487256383,24.699600050254492,32.672429204153275,20.79463571866505
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.10000000149011612,0.10000000149011612,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,1.9981445670127869,68.13091911606078,51.0707871227891,23.885590218010023,27.185196904779076,35.60731846798029,32.524008510714594,19.50679717171786,48.62452980697702,32.67239302130116,35.458933957393725
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.10000000149011612,0.009999999776482582,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,0.8193667531013489,27.93802355622055,29.27029902796297,23.68263010004512,5.58766892791785,35.60731846798029,-7.66854464008626,20.040803024517075,7.897970803376957,32.672429214251906,-4.733655386357874
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.10000000149011612,0.0010000000474974513,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,1.4110669493675232,48.113279580380905,41.98250187123381,23.630132447277074,18.352369423956734,35.60731846798029,12.504246109228035,30.3064674771117,17.805097100096628,32.671467458378196,15.440097118830131
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.009999999776482582,30,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,0.8162710070610046,27.83246761869703,23.264348967123375,0.46483678609615664,22.799512181027218,6.903509567574489,20.92915030580941,-5.576031291854311,33.40869116523821,7.046088295822045,20.786571577561855
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.009999999776482582,10,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,0.2673812508583069,9.11692310762712,13.977401291428265,-1.5062727676897092,15.483674059117973,6.903509567574489,2.2122518068147192,6.600578845960614,2.5151825284285945,7.046088295822045,2.0696730785671633
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.009999999776482582,1,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,0.2762579321861267,9.419592127451285,13.21656807145871,-4.256723194096179,17.473291265554888,6.903509567574489,2.5154407312123253,-2.9852906757923403,12.404240974579155,7.046088295822045,2.3728620029647693
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.009999999776482582,0.10000000149011612,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,0.46831828355789185,15.968291596316195,23.06851736957625,-5.257993682011564,28.32651105158781,6.903509567574489,9.06609446792908,-16.3740119015263,32.34361593702987,7.046088295822045,8.923515739681525
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.009999999776482582,0.009999999776482582,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,0.32927435636520386,11.22729801980695,6.9706387325940575,-5.538665566292589,12.509304298886647,6.903509567574489,4.32478999232687,-15.60196654507906,26.830266104980417,7.046088295822045,4.182211264079314
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.009999999776482582,0.0010000000474974513,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,0.30469638109207153,10.389260535925732,8.959679976549483,-5.611264140192174,14.570944116741657,6.903509567574489,3.4855574405112177,-0.7602592305880673,11.149326238673774,7.046088295822045,3.342978712263662
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.0010000000474974513,30,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,0.12250334024429321,4.177007661717304,7.598584590598718,-18.234569062182548,25.833153652781267,-13.404953077674945,17.58102756257239,-37.47199237899637,41.64806686389382,-6.465982370259155,10.642056855156602
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.0010000000474974513,10,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,-0.16924279928207397,-5.770687296215491,2.8092141708798772,-20.575985714761757,23.385199885641633,-0.3253943518244189,-5.444982614946015,-21.61666200159038,15.846285034819946,-8.79564972648005,3.0252727597096163
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.0010000000474974513,1,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,-0.29538029432296753,-10.071609068348028,-0.6837798824060974,-23.84315593272992,23.159376050323825,-10.622097779877818,0.5520720332433768,-34.09855363661105,24.02852788997661,-10.19345014021259,0.1234243935781496
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.0010000000474974513,0.10000000149011612,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,0.8411474823951721,28.680683086619176,13.64752507762754,-25.032532438788802,38.68005751641634,-21.22221177132983,49.90380100712389,-51.53219041748722,80.21377965328128,-10.19345014021259,38.87503937600664
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.0010000000474974513,0.009999999776482582,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,-0.6505810618400574,-22.18292231424026,-15.46061812427116,-25.365933401969265,9.905315277698104,-21.22221177132983,-0.9603094000794705,-50.526899613702824,28.34437844229352,-10.19345014021259,-11.989071031196712
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.0010000000474974513,0.0010000000474974513,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,-0.42928963899612427,-14.637528312344934,-14.001125266067397,-25.45217087646958,11.451045610402183,-8.232070578133483,-6.405382036769922,-31.201309800720157,16.56385718581675,-10.19345014021259,-4.444002474690814
68,CD8 MLR,MLR64,GEN1056,GEN1053,0,30,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,-0.3931717276573181,-13.406012566843067,-13.404953077674945,-13.404953077674945,0,-13.404953077674945,0,-13.404953077674945,0,-13.404953077674945,0
68,CD8 MLR,MLR64,GEN1056,GEN1053,0,10,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,-0.009570062160491943,-0.32631128986173,-0.3253943518244189,-0.3253943518244189,0,-0.3253943518244189,0,-0.3253943518244189,0,-0.3253943518244189,0
68,CD8 MLR,MLR64,GEN1056,GEN1053,0,1,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,-0.31154876947402954,-10.622907052954762,-10.622097779877818,-10.622097779877818,0,-10.622097779877818,0,-10.622097779877818,0,-10.622097779877818,0
68,CD8 MLR,MLR64,GEN1056,GEN1053,0,0.10000000149011612,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,-0.7332865595817566,-25.002939279037378,-25.003650901316057,-25.003650901316057,0,-25.003650901316057,0,-25.003650901316057,0,-25.003650901316057,0
68,CD8 MLR,MLR64,GEN1056,GEN1053,0,0.009999999776482582,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,-0.7089069485664368,-24.17166543950285,-24.174355024681887,-24.174355024681887,0,-24.174355024681887,0,-24.174355024681887,0,-24.174355024681887,0
68,CD8 MLR,MLR64,GEN1056,GEN1053,0,0.0010000000474974513,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,-0.2414136528968811,-8.23150353110808,-8.232070578133483,-8.232070578133483,0,-8.232070578133483,0,-8.232070578133483,0,-8.232070578133483,0
68,CD8 MLR,MLR64,GEN1056,GEN1053,100,0,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,1.4199051260948181,48.41463570529883,48.41593490413138,48.41593490413138,0,48.41593490413138,0,48.41593490413138,0,48.41593490413138,0
68,CD8 MLR,MLR64,GEN1056,GEN1053,10,0,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,0.6497349143028259,22.154071143823916,22.15388085227936,22.15388085227936,0,22.15388085227936,0,22.15388085227936,0,22.15388085227936,0
68,CD8 MLR,MLR64,GEN1056,GEN1053,1,0,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,0.7181980013847351,24.488463322156996,24.487825273823304,24.487825273823304,0,24.487825273823304,0,24.487825273823304,0,24.487825273823304,0
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.10000000149011612,0,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,1.0443516373634338,35.60935385186192,35.60731846798029,35.60731846798029,0,35.60731846798029,0,35.60731846798029,0,35.60731846798029,0
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.009999999776482582,0,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,0.20248395204544067,6.904113939929936,6.903509567574489,6.903509567574489,0,6.903509567574489,0,6.903509567574489,0,6.903509567574489,0
68,CD8 MLR,MLR64,GEN1056,GEN1053,0.0010000000474974513,0,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,-0.6223816275596619,-21.221403609440756,-21.22221177132983,-21.22221177132983,0,-21.22221177132983,0,-21.22221177132983,0,-21.22221177132983,0
68,CD8 MLR,MLR64,GEN1056,GEN1053,0,0,ug/mL,ug/mL,IL-15,LS112418861 58355,LS1169965 M7281,0,0,-6.067791784885065e-4,-6.067791784885065e-4,0,-6.067791784885065e-4,0,-6.067791784885065e-4,0,-6.067791784885065e-4,0
69,CD8 MLR,MLR64,GEN1056,GEN1053,100,30,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,30.86700439453125,42.94153209714479,50.9923786105479,-243.02880694012035,294.02118555066824,-77.35349632438522,120.29511533035051,-277.0133978145993,319.95501682056454,-81.15916950811292,124.10078851407822
69,CD8 MLR,MLR64,GEN1056,GEN1053,100,10,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,69.45530700683594,96.62477307579312,63.337792628096935,-242.80889669511123,306.1466893232082,-54.33638353983884,150.96092231860257,-173.72097230851716,270.3455110872809,-78.61882175200213,175.24336053076587
69,CD8 MLR,MLR64,GEN1056,GEN1053,100,1,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,24.85540771484375,34.57832430165084,58.354271661567104,-241.22675289191497,299.58102455348205,-77.35349632438522,111.93308315293174,-263.4383926528268,298.0179794813733,-77.29328554387956,111.87287237242609
69,CD8 MLR,MLR64,GEN1056,GEN1053,100,0.10000000149011612,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,12.14404296875,16.89453904454932,31.048578916707704,-233.96719514215593,265.01577405886366,-77.35349632438522,94.24647157084287,-261.4619801760456,278.3549554225032,-77.15328151285286,94.04625675931051
69,CD8 MLR,MLR64,GEN1056,GEN1053,100,0.009999999776482582,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,57.60426330566406,80.13784849529509,62.07705041873905,-206.3171235361156,268.39417395485464,-62.74655104578598,142.8829060695583,-188.63669842705178,268.7730534508241,-77.13920163034528,157.2755566541176
69,CD8 MLR,MLR64,GEN1056,GEN1053,100,0.0010000000474974513,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,59.50480651855469,82.78184453505374,64.11481257411431,-147.14081515864686,211.25562773276118,-43.184121865064874,125.96486926529667,-153.94204630906106,236.72279370929283,-77.13779284203525,159.91854024226706
69,CD8 MLR,MLR64,GEN1056,GEN1053,10,30,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,39.80790710449219,55.3799292862565,36.863944902749196,-170.8710446947834,207.7349895975326,-38.89877874546252,94.27867892497113,-195.26737060398682,250.64727078349543,-62.10964994197757,117.48955012148619
69,CD8 MLR,MLR64,GEN1056,GEN1053,10,10,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,37.66571044921875,52.399750022501365,53.16882983705229,-170.69739362933478,223.86622346638708,-38.89877874546252,91.30070245288346,-114.3713518967492,166.77327560417012,-50.59207077149986,102.9939944789208
69,CD8 MLR,MLR64,GEN1056,GEN1053,10,1,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,56.89387512207031,79.14957128519342,48.17164599462936,-169.448061397876,217.61970739250535,-38.89877874546252,118.04971981770467,-184.63576943732693,263.78671050956905,-41.27574136769225,120.4266824399344
69,CD8 MLR,MLR64,GEN1056,GEN1053,10,0.10000000149011612,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,-12.938720703125,-18.00007811796832,20.016010732359945,-163.71558659717334,183.7315973295333,-38.89877874546252,20.898322246832713,-183.08789310552856,165.08743660689876,-88.17789503415378,70.17743853552398
69,CD8 MLR,MLR64,GEN1056,GEN1053,10,0.009999999776482582,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,35.864471435546875,49.89390391150253,51.90864888143839,-141.88184077091944,193.79048965235782,-38.89877874546252,88.79190391208871,-126.0529718529575,175.9460970195837,-39.89042093055113,89.78354609717732
69,CD8 MLR,MLR64,GEN1056,GEN1053,10,0.0010000000474974513,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,65.12351989746094,90.59848128480283,53.946644735760344,-95.15355397084406,149.1001987066044,-38.89877874546252,129.49852411559453,-98.88099662798989,189.4807419981219,-39.87733556522839,130.4770809353604
69,CD8 MLR,MLR64,GEN1056,GEN1053,1,30,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,-14.5467529296875,-20.23713898035673,1.6821831632965827,-123.77037040202535,125.45255356532194,-15.879043741049575,-4.357787226190112,-146.3326233863076,126.09579241906792,-93.03228490806043,72.79545394082075
69,CD8 MLR,MLR64,GEN1056,GEN1053,1,10,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,35.957550048828125,50.02339293507887,45.05607195920282,-123.62691482049604,168.68298677969887,-15.879043741049575,65.90201817443892,-78.84352539048392,128.86649982387326,-41.27574136769225,91.29871580108158
69,CD8 MLR,MLR64,GEN1056,GEN1053,1,1,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,15.000701904296875,20.868663316651183,39.88834912612369,-122.59482393568501,162.4831730618087,-15.879043741049575,36.74766941477118,-137.46300057352227,158.33162624724386,-20.927106798273314,41.795732471994924
69,CD8 MLR,MLR64,GEN1056,GEN1053,1,0.10000000149011612,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,-13.96868896484375,-19.432948460821294,10.476288063588305,-117.85914607495647,128.33543413854477,-15.879043741049575,-3.552717421205344,-136.17165423643968,116.73989307418476,-88.17789503415378,68.74613387189886
69,CD8 MLR,MLR64,GEN1056,GEN1053,1,0.009999999776482582,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,47.98722839355469,66.75883030229956,43.7995772763862,-99.82198231568584,143.62155959207206,-15.879043741049575,82.63776838565528,-88.58914707339594,155.34787171800164,-15.619940869648659,82.37866551425437
69,CD8 MLR,MLR64,GEN1056,GEN1053,1,0.0010000000474974513,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,23.209503173828125,32.288576266063004,45.837569711378904,-61.21908898211754,107.05665869349644,-15.879043741049575,48.16782244876488,-65.92039120625626,98.20916991397155,-15.560095857949221,47.848874565664524
69,CD8 MLR,MLR64,GEN1056,GEN1053,0.10000000149011612,30,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,8.707183837890625,12.113252373682396,22.532820419642107,-105.68457247354814,128.21739289319027,-19.902806375241692,32.016839157398366,-154.88623216288073,167.0002649450374,-57.33893846480873,69.4529712469654
69,CD8 MLR,MLR64,GEN1056,GEN1053,0.10000000149011612,10,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,51.52088928222656,71.67478555768587,60.17006688622228,-105.55271140587065,165.72277829209293,-19.902806375241692,91.57704979054803,-85.05365512232336,156.7278985376297,-40.02076420616538,111.69500762147172
69,CD8 MLR,MLR64,GEN1056,GEN1053,0.10000000149011612,1,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,71.8814697265625,100,52.9208333190311,-104.60403722700234,157.52487054603344,-19.902806375241692,119.9007798430952,-145.70862219641108,245.70659566426457,-16.20258867914589,116.20056214699939
69,CD8 MLR,MLR64,GEN1056,GEN1053,0.10000000149011612,0.10000000149011612,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,50.10462951660156,69.7045145392823,23.2911512517583,-100.25111116978387,123.54226242154218,-19.902806375241692,89.60729924253032,-144.37243538626964,214.07692825355826,-8.006293717838915,77.71078658512754
69,CD8 MLR,MLR64,GEN1056,GEN1053,0.10000000149011612,0.009999999776482582,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,45.90449523925781,63.86137541967181,58.91389420880623,-83.67176552274564,142.58565973155186,-19.902806375241692,83.76540407751943,-95.13768198281265,159.0002796850904,-6.42369138604451,70.28628908832226
69,CD8 MLR,MLR64,GEN1056,GEN1053,0.10000000149011612,0.0010000000474974513,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,51.19801330566406,71.22560723983746,60.934984414259986,-48.18887474818976,109.12385916244975,-19.902806375241692,91.12823993344728,-71.681780399958825,142.9072139581644,-6.235446517825821,77.4608800760314
69,CD8 MLR,MLR64,GEN1056,GEN1053,0.009999999776482582,30,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,-22.919784545898438,-31.885525759400053,-44.81831216556124,-100.21104416317309,55.39273199761185,39.69895851630621,-71.58382026251454,-28.18636797520324,-3.6984937710050865,-93.03228490806043,61.1474231618521
69,CD8 MLR,MLR64,GEN1056,GEN1053,0.009999999776482582,10,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,-45.590904235839844,-63.42511416261784,-51.05578559613824,-100.08269208636587,49.026906490227624,39.69895851630621,-103.12462051712197,6.93355333720903,-70.35921533802478,-93.03228490806043,29.606622907244684
69,CD8 MLR,MLR64,GEN1056,GEN1053,0.009999999776482582,1,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,2.4068603515625,3.3483738725963863,-16.246326608535536,-99.15926333506128,82.91293672652574,39.69895851630621,-36.35150208571527,-23.57080095021391,26.918257380804857,-15.619940869648659,18.967397300239604
69,CD8 MLR,MLR64,GEN1056,GEN1053,0.009999999776482582,0.10000000149011612,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,-71.26185607910156,-99.13800642944844,-30.455875481872145,-94.9221741815086,64.46629869963645,39.69895851630621,-138.83652784000162,-22.898811205318825,-76.23875811837658,-88.17789503415378,-10.959674289541624
69,CD8 MLR,MLR64,GEN1056,GEN1053,0.009999999776482582,0.009999999776482582,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,32.18333435058594,44.77278285072845,42.23391869692031,-78.78402602767676,121.01794472459707,39.69895851630621,5.073439365860679,1.862134740599708,42.910263141567185,-3.9039132401739067,48.6763111223408
69,CD8 MLR,MLR64,GEN1056,GEN1053,0.009999999776482582,0.0010000000474974513,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,0.8814697265625,1.2262822809767462,20.462814241266898,-44.24538014641959,64.70819438768649,39.69895851630621,-38.47183386002569,13.658483276084576,-12.431358619804051,-3.4473555807346514,4.6744802370151755
69,CD8 MLR,MLR64,GEN1056,GEN1053,0.0010000000474974513,30,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,-62.36216735839844,-86.75694528175963,-53.748337360879724,-98.67912793824993,44.93079057737021,-34.72990218490499,-52.02609008054958,-186.4052824594672,99.64929019401264,-93.03228490806043,6.276292642605867
69,CD8 MLR,MLR64,GEN1056,GEN1053,0.0010000000474974513,10,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,-31.347946166992188,-43.610608250276385,-44.533142862369395,-98.55175794826908,54.01861508589969,-34.72990218490499,-8.881116697187153,-107.9372585789447,64.32623969685255,-93.03228490806043,49.42126602596829
69,CD8 MLR,MLR64,GEN1056,GEN1053,0.0010000000474974513,1,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,-48.264892578125,-67.14511091902394,-54.589592642975475,-97.63539481860688,43.04580217563141,-34.72990218490499,-32.41510792584218,-176.09277576797263,108.94776565722546,-93.03228490806043,25.887274797313268
69,CD8 MLR,MLR64,GEN1056,GEN1053,0.0010000000474974513,0.10000000149011612,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,8.570098876953125,11.92254263797586,-28.961023770754935,-93.43072578277499,64.46970201202005,-34.72990218490499,46.65336557857403,-174.59135704664828,186.51482044031732,-6.235446517825821,18.158909911494867
69,CD8 MLR,MLR64,GEN1056,GEN1053,0.0010000000474974513,0.009999999776482582,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,-59.433311462402344,-82.68238210555096,-48.73708457673838,-77.41605878404327,28.67897420730489,-34.72990218490499,-47.951020325431074,-119.26826903329393,36.58734652295787,-72.4011279439571,-10.279794566378953
69,CD8 MLR,MLR64,GEN1056,GEN1053,0.0010000000474974513,0.0010000000474974513,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,-39.200950622558594,-54.53554410014044,-38.94969645977535,-43.14168559680019,4.191989137024834,-34.72990218490499,-19.80603875776962,-92.91182733311705,38.37588639044244,-39.6339962950871,-14.901944647587506
69,CD8 MLR,MLR64,GEN1056,GEN1053,0,30,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,-80.92192077636719,-112.57688676121205,-112.57736984504083,-112.57736984504083,0,-112.57736984504083,0,-112.57736984504083,0,-112.57736984504083,0
69,CD8 MLR,MLR64,GEN1056,GEN1053,0,10,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,-39.05756378173828,-54.336067320706526,-54.33638353983884,-54.33638353983884,0,-54.33638353983884,0,-54.33638353983884,0,-54.33638353983884,0
69,CD8 MLR,MLR64,GEN1056,GEN1053,0,1,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,-75.42118072509766,-104.92437204191877,-104.92316203797095,-104.92316203797095,0,-104.92316203797095,0,-104.92316203797095,0,-104.92316203797095,0
69,CD8 MLR,MLR64,GEN1056,GEN1053,0,0.10000000149011612,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,-74.61872863769531,-103.80801745087484,-103.8087704315228,-103.8087704315228,0,-103.8087704315228,0,-103.8087704315228,0,-103.8087704315228,0
69,CD8 MLR,MLR64,GEN1056,GEN1053,0,0.009999999776482582,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,-45.10267639160156,-62.745901778542354,-62.74655104578598,-62.74655104578598,0,-62.74655104578598,0,-62.74655104578598,0,-62.74655104578598,0
69,CD8 MLR,MLR64,GEN1056,GEN1053,0,0.0010000000474974513,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,-31.04119873046875,-43.18386762061159,-43.184121865064874,-43.184121865064874,0,-43.184121865064874,0,-43.184121865064874,0,-43.184121865064874,0
69,CD8 MLR,MLR64,GEN1056,GEN1053,100,0,ug/mL,ug/mL,IL-16,LS112418861 58355,LS1169965 M7281,-55.601898193359375,-77.35219995482744,-77.35349632438522,-77.35349632438522,0,-77.35349632438522,0,-77.35349632438522,0,-77.35349632438522,0
