block_id,assay_type,assay_number,drug1,conc1,drug2,conc2,analyte,donor_1_id,donor_2_id,response_readout,response_induction,HSA_synergy
55,CD8 MLR,MLR63,GEN1056,0.0010000000474974513,GEN1053,10,IFNg,LS112418861 58355,LS1170885 CC00481,439.70326232910156,6.907910649149129,-11.465153595828243
55,CD8 MLR,MLR63,GEN1056,0.0010000000474974513,GEN1053,1,IFNg,LS112418861 58355,LS1170885 CC00481,332.08473205566406,5.217181343699411,-13.15730172218136
55,CD8 MLR,MLR63,GEN1056,0.0010000000474974513,GEN1053,0.10000000149011612,IFNg,LS112418861 58355,LS1170885 CC00481,-57.35932922363281,-0.9011375514321706,-19.27297699896219
55,CD8 MLR,MLR63,GEN1056,0.0010000000474974513,GEN1053,0.009999999776482582,IFNg,LS112418861 58355,LS1170885 CC00481,52.27803039550781,0.8213083545770383,-17.550204362191764
55,CD8 MLR,MLR63,GEN1056,0.0010000000474974513,GEN1053,0.0010000000474974513,IFNg,LS112418861 58355,LS1170885 CC00481,941.0902252197266,14.784896418939391,-3.5869477720194443
55,CD8 MLR,MLR63,GEN1056,0.0010000000474974513,GEN1053,0,IFNg,LS112418861 58355,LS1170885 CC00481,1169.4635162353516,18.372730360929356,0
55,CD8 MLR,MLR63,GEN1056,0,GEN1053,30,IFNg,LS112418861 58355,LS1170885 CC00481,245.1459197998047,3.8513385163675395,0
55,CD8 MLR,MLR63,GEN1056,0,GEN1053,10,IFNg,LS112418861 58355,LS1170885 CC00481,543.5881805419922,8.539983445260647,0
55,CD8 MLR,MLR63,GEN1056,0,GEN1053,1,IFNg,LS112418861 58355,LS1170885 CC00481,-169.97982025146484,-2.6704496214920046,0
55,CD8 MLR,MLR63,GEN1056,0,GEN1053,0.10000000149011612,IFNg,LS112418861 58355,LS1170885 CC00481,-90.44294738769531,-1.420894164147175,0
55,CD8 MLR,MLR63,GEN1056,0,GEN1053,0.009999999776482582,IFNg,LS112418861 58355,LS1170885 CC00481,688.9108428955078,10.823059448647655,0
55,CD8 MLR,MLR63,GEN1056,0,GEN1053,0.0010000000474974513,IFNg,LS112418861 58355,LS1170885 CC00481,-87.26045989990234,-1.3708960379307396,0
55,CD8 MLR,MLR63,GEN1056,0,GEN1053,0,IFNg,LS112418861 58355,LS1170885 CC00481,0,0,0
56,CD8 MLR,MLR63,Pembrolizumab,1,GEN1053,0,IFNg,LS112418861 58355,LS1170885 CC00481,4545.776504516602,74.2349375776995,0
56,CD8 MLR,MLR63,Pembrolizumab,0,GEN1053,0,IFNg,LS112418861 58355,LS1170885 CC00481,0,0,0
56,CD8 MLR,MLR63,Pembrolizumab,1,GEN1053,30,IFNg,LS112418861 58355,LS1170885 CC00481,5498.569961547852,89.7945592918068,15.559379710113006
56,CD8 MLR,MLR63,Pembrolizumab,1,GEN1053,10,IFNg,LS112418861 58355,LS1170885 CC00481,5642.678604125977,92.1479297392023,17.910885082988628
56,CD8 MLR,MLR63,Pembrolizumab,1,GEN1053,1,IFNg,LS112418861 58355,LS1170885 CC00481,5888.533340454102,96.16286777814157,21.927533518045053
56,CD8 MLR,MLR63,Pembrolizumab,1,GEN1053,0.10000000149011612,IFNg,LS112418861 58355,LS1170885 CC00481,6123.500137329102,100,25.765617332609267
56,CD8 MLR,MLR63,Pembrolizumab,1,GEN1053,0.009999999776482582,IFNg,LS112418861 58355,LS1170885 CC00481,3907.041275024414,63.804053031809936,-10.432092694056358
56,CD8 MLR,MLR63,Pembrolizumab,1,GEN1053,0.0010000000474974513,IFNg,LS112418861 58355,LS1170885 CC00481,3967.6380767822266,64.79363089412453,-9.442874690299107
56,CD8 MLR,MLR63,Pembrolizumab,0,GEN1053,30,IFNg,LS112418861 58355,LS1170885 CC00481,245.1459197998047,4.00336268967131,0
56,CD8 MLR,MLR63,Pembrolizumab,0,GEN1053,10,IFNg,LS112418861 58355,LS1170885 CC00481,543.5881805419922,8.87708285051317,0
56,CD8 MLR,MLR63,Pembrolizumab,0,GEN1053,1,IFNg,LS112418861 58355,LS1170885 CC00481,-169.97982025146484,-2.7758604791279593,0
56,CD8 MLR,MLR63,Pembrolizumab,0,GEN1053,0.10000000149011612,IFNg,LS112418861 58355,LS1170885 CC00481,-90.44294738769531,-1.4769812257592922,0
56,CD8 MLR,MLR63,Pembrolizumab,0,GEN1053,0.009999999776482582,IFNg,LS112418861 58355,LS1170885 CC00481,688.9108428955078,11.250278883736438,0
56,CD8 MLR,MLR63,Pembrolizumab,0,GEN1053,0.0010000000474974513,IFNg,LS112418861 58355,LS1170885 CC00481,-87.26045989990234,-1.425009519767283,0
61,CD8 MLR,MLR64,GEN1056,100,GEN1053,30,IL-2,LS112418861 58355,LS1169965 M7281,19.59231686592102,73.44539863704559,-26.555583013961552
61,CD8 MLR,MLR64,GEN1056,100,GEN1053,10,IL-2,LS112418861 58355,LS1169965 M7281,24.722663164138794,92.67744411677667,-7.322752522864775
61,CD8 MLR,MLR64,GEN1056,100,GEN1053,1,IL-2,LS112418861 58355,LS1169965 M7281,24.011101007461548,90.01002266734619,-9.990353037324596
61,CD8 MLR,MLR64,GEN1056,100,GEN1053,0.10000000149011612,IL-2,LS112418861 58355,LS1169965 M7281,16.10422444343567,60.369643472126675,-39.63055008484872
61,CD8 MLR,MLR64,GEN1056,100,GEN1053,0.009999999776482582,IL-2,LS112418861 58355,LS1169965 M7281,13.666427850723267,51.23111515140389,-48.768341666884425
61,CD8 MLR,MLR64,GEN1056,100,GEN1053,0.0010000000474974513,IL-2,LS112418861 58355,LS1169965 M7281,25.43818497657776,95.3597090631695,-4.641123457355292
61,CD8 MLR,MLR64,GEN1056,10,GEN1053,30,IL-2,LS112418861 58355,LS1169965 M7281,17.14201855659485,64.2600053351861,0.33657940138675
61,CD8 MLR,MLR64,GEN1056,10,GEN1053,10,IL-2,LS112418861 58355,LS1169965 M7281,18.87024998664856,70.73859830537994,6.816569433902281
61,CD8 MLR,MLR64,GEN1056,10,GEN1053,1,IL-2,LS112418861 58355,LS1169965 M7281,23.248716592788696,87.15208464840195,23.228438918650177
61,CD8 MLR,MLR64,GEN1056,10,GEN1053,0.10000000149011612,IL-2,LS112418861 58355,LS1169965 M7281,16.780691385269165,62.9055040621605,-1.0190858167315895
61,CD8 MLR,MLR64,GEN1056,10,GEN1053,0.009999999776482582,IL-2,LS112418861 58355,LS1169965 M7281,13.204860925674438,49.50084674874998,-14.423627806907604
61,CD8 MLR,MLR64,GEN1056,10,GEN1053,0.0010000000474974513,IL-2,LS112418861 58355,LS1169965 M7281,18.410234689712524,69.01414646572164,5.089910290966493
61,CD8 MLR,MLR64,GEN1056,1,GEN1053,30,IL-2,LS112418861 58355,LS1169965 M7281,22.965651750564575,86.09096409183088,34.41219682428616
61,CD8 MLR,MLR64,GEN1056,1,GEN1053,10,IL-2,LS112418861 58355,LS1169965 M7281,17.843852281570435,66.89095797139089,15.215042671027895
61,CD8 MLR,MLR64,GEN1056,1,GEN1053,1,IL-2,LS112418861 58355,LS1169965 M7281,19.414160013198853,72.7775449494166,21.099617579035105
61,CD8 MLR,MLR64,GEN1056,1,GEN1053,0.10000000149011612,IL-2,LS112418861 58355,LS1169965 M7281,17.28376317024231,64.79136105616772,13.115146543249558
61,CD8 MLR,MLR64,GEN1056,1,GEN1053,0.009999999776482582,IL-2,LS112418861 58355,LS1169965 M7281,9.768808126449585,36.620171670655154,-15.054777732497747
61,CD8 MLR,MLR64,GEN1056,1,GEN1053,0.0010000000474974513,IL-2,LS112418861 58355,LS1169965 M7281,17.693758249282837,66.32830292095228,14.650566149741941
61,CD8 MLR,MLR64,GEN1056,0.10000000149011612,GEN1053,30,IL-2,LS112418861 58355,LS1169965 M7281,17.7773220539093,66.64155719222707,36.956135442937025
61,CD8 MLR,MLR64,GEN1056,0.10000000149011612,GEN1053,10,IL-2,LS112418861 58355,LS1169965 M7281,8.756940603256226,32.827000392475,3.140633241612786
61,CD8 MLR,MLR64,GEN1056,0.10000000149011612,GEN1053,1,IL-2,LS112418861 58355,LS1169965 M7281,6.11470103263855,22.92208001543981,-6.760792613601524
61,CD8 MLR,MLR64,GEN1056,0.10000000149011612,GEN1053,0.10000000149011612,IL-2,LS112418861 58355,LS1169965 M7281,4.255948781967163,15.954205774107805,-13.732664998530199
61,CD8 MLR,MLR64,GEN1056,0.10000000149011612,GEN1053,0.009999999776482582,IL-2,LS112418861 58355,LS1169965 M7281,5.4772584438323975,20.532509381017686,-9.152103985501515
61,CD8 MLR,MLR64,GEN1056,0.10000000149011612,GEN1053,0.0010000000474974513,IL-2,LS112418861 58355,LS1169965 M7281,11.530423402786255,43.22391012083838,13.53898786576308
61,CD8 MLR,MLR64,GEN1056,0.009999999776482582,GEN1053,30,IL-2,LS112418861 58355,LS1169965 M7281,4.971306562423706,18.635855816483897,7.228054963199789
61,CD8 MLR,MLR64,GEN1056,0.009999999776482582,GEN1053,10,IL-2,LS112418861 58355,LS1169965 M7281,3.577955484390259,13.412623359197227,2.0049160208309207
61,CD8 MLR,MLR64,GEN1056,0.009999999776482582,GEN1053,1,IL-2,LS112418861 58355,LS1169965 M7281,3.7388713359832764,14.015845987135938,2.6077269425981378
61,CD8 MLR,MLR64,GEN1056,0.009999999776482582,GEN1053,0.10000000149011612,IL-2,LS112418861 58355,LS1169965 M7281,1.6821610927581787,6.30588984829308,-5.102233981219348
61,CD8 MLR,MLR64,GEN1056,0.009999999776482582,GEN1053,0.009999999776482582,IL-2,LS112418861 58355,LS1169965 M7281,3.4233405590057373,12.833020910552905,1.4233959992487595
61,CD8 MLR,MLR64,GEN1056,0.009999999776482582,GEN1053,0.0010000000474974513,IL-2,LS112418861 58355,LS1169965 M7281,3.394705057144165,12.725675471838956,1.3173954878513676
61,CD8 MLR,MLR64,GEN1056,0.0010000000474974513,GEN1053,30,IL-2,LS112418861 58355,LS1169965 M7281,-0.5195374488830566,-1.947581559711367,-6.5094431835080675
61,CD8 MLR,MLR64,GEN1056,0.0010000000474974513,GEN1053,10,IL-2,LS112418861 58355,LS1169965 M7281,0.7236740589141846,2.712825139771571,-3.418936338681454
61,CD8 MLR,MLR64,GEN1056,0.0010000000474974513,GEN1053,1,IL-2,LS112418861 58355,LS1169965 M7281,-0.03351259231567383,-0.12562810814206118,-7.04383098348133
61,CD8 MLR,MLR64,GEN1056,0.0010000000474974513,GEN1053,0.10000000149011612,IL-2,LS112418861 58355,LS1169965 M7281,0.20319771766662598,0.761723969569008,-1.8274529477704977
61,CD8 MLR,MLR64,GEN1056,0.0010000000474974513,GEN1053,0.009999999776482582,IL-2,LS112418861 58355,LS1169965 M7281,0.010434865951538086,0.03911701177454498,-2.5531200766105555
61,CD8 MLR,MLR64,GEN1056,0.0010000000474974513,GEN1053,0.0010000000474974513,IL-2,LS112418861 58355,LS1169965 M7281,0.710360050201416,2.662915132493806,0.0715702324439822
61,CD8 MLR,MLR64,GEN1056,0,GEN1053,30,IL-2,LS112418861 58355,LS1169965 M7281,1.2170841693878174,4.5624635721878235,0
61,CD8 MLR,MLR64,GEN1056,0,GEN1053,10,IL-2,LS112418861 58355,LS1169965 M7281,1.636624813079834,6.135188739470093,0
61,CD8 MLR,MLR64,GEN1056,0,GEN1053,1,IL-2,LS112418861 58355,LS1169965 M7281,1.845848798751831,6.91950328160778,0
61,CD8 MLR,MLR64,GEN1056,0,GEN1053,0.10000000149011612,IL-2,LS112418861 58355,LS1169965 M7281,0.4331221580505371,1.623637968610598,0
61,CD8 MLR,MLR64,GEN1056,0,GEN1053,0.009999999776482582,IL-2,LS112418861 58355,LS1169965 M7281,-0.266826868057251,-1.000249527692493,0
61,CD8 MLR,MLR64,GEN1056,0,GEN1053,0.0010000000474974513,IL-2,LS112418861 58355,LS1169965 M7281,-0.07503461837768555,-0.2812810499157184,0
61,CD8 MLR,MLR64,GEN1056,100,GEN1053,0,IL-2,LS112418861 58355,LS1169965 M7281,26.67603039741516,100,0
61,CD8 MLR,MLR64,GEN1056,10,GEN1053,0,IL-2,LS112418861 58355,LS1169965 M7281,17.052836656570435,63.925690601337784,0
61,CD8 MLR,MLR64,GEN1056,1,GEN1053,0,IL-2,LS112418861 58355,LS1169965 M7281,13.785480737686157,51.67740676672019,0
61,CD8 MLR,MLR64,GEN1056,0.10000000149011612,GEN1053,0,IL-2,LS112418861 58355,LS1169965 M7281,7.918760538101196,29.684928454979207,0
61,CD8 MLR,MLR64,GEN1056,0.009999999776482582,GEN1053,0,IL-2,LS112418861 58355,LS1169965 M7281,3.0431101322174072,11.407657312132455,0
61,CD8 MLR,MLR64,GEN1056,0.0010000000474974513,GEN1053,0,IL-2,LS112418861 58355,LS1169965 M7281,0.6909687519073486,2.5902232888979677,0
61,CD8 MLR,MLR64,GEN1056,0,GEN1053,0,IL-2,LS112418861 58355,LS1169965 M7281,0,0,0
65,CD8 MLR,MLR64,GEN1056,100,GEN1053,30,TNF-a,LS112418861 58355,LS1169965 M7281,383.4756107330322,74.92447662107884,12.032350289993083
65,CD8 MLR,MLR64,GEN1056,100,GEN1053,10,TNF-a,LS112418861 58355,LS1169965 M7281,418.2936191558838,81.72731097365676,18.834934600794362
65,CD8 MLR,MLR64,GEN1056,100,GEN1053,1,TNF-a,LS112418861 58355,LS1169965 M7281,422.9735050201416,82.64167942164133,19.7503215524763
65,CD8 MLR,MLR64,GEN1056,100,GEN1053,0.10000000149011612,TNF-a,LS112418861 58355,LS1169965 M7281,293.1489505767822,57.276215433880154,-5.613860602594428
65,CD8 MLR,MLR64,GEN1056,100,GEN1053,0.009999999776482582,TNF-a,LS112418861 58355,LS1169965 M7281,246.28113746643066,48.119058448185186,-14.774177527348684
65,CD8 MLR,MLR64,GEN1056,100,GEN1053,0.0010000000474974513,TNF-a,LS112418861 58355,LS1169965 M7281,306.64946937561035,59.91398241776125,-2.978356212993617
65,CD8 MLR,MLR64,GEN1056,10,GEN1053,30,TNF-a,LS112418861 58355,LS1169965 M7281,458.33289527893066,89.55029038575456,17.26424530368567
65,CD8 MLR,MLR64,GEN1056,10,GEN1053,10,TNF-a,LS112418861 58355,LS1169965 M7281,511.8162021636963,100,27.71504549150454
65,CD8 MLR,MLR64,GEN1056,10,GEN1053,1,TNF-a,LS112418861 58355,LS1169965 M7281,471.6017551422119,92.14279523557903,19.85984923408749
65,CD8 MLR,MLR64,GEN1056,10,GEN1053,0.10000000149011612,TNF-a,LS112418861 58355,LS1169965 M7281,379.02356910705566,74.05462498153409,1.7688317391190225
65,CD8 MLR,MLR64,GEN1056,10,GEN1053,0.009999999776482582,TNF-a,LS112418861 58355,LS1169965 M7281,305.88047218322754,59.763733717323106,-12.522022112532518
65,CD8 MLR,MLR64,GEN1056,10,GEN1053,0.0010000000474974513,TNF-a,LS112418861 58355,LS1169965 M7281,296.0375919342041,57.84060580394076,-14.446426620727138
65,CD8 MLR,MLR64,GEN1056,1,GEN1053,30,TNF-a,LS112418861 58355,LS1169965 M7281,465.451868057251,90.9412140705119,16.539110165384443
65,CD8 MLR,MLR64,GEN1056,1,GEN1053,10,TNF-a,LS112418861 58355,LS1169965 M7281,460.16826820373535,89.9088903904136,15.508596717604178
65,CD8 MLR,MLR64,GEN1056,1,GEN1053,1,TNF-a,LS112418861 58355,LS1169965 M7281,448.71074867248535,87.67028999386235,13.268482265713487
65,CD8 MLR,MLR64,GEN1056,1,GEN1053,0.10000000149011612,TNF-a,LS112418861 58355,LS1169965 M7281,352.96416664123535,68.96307017032363,-5.4384787089433075
65,CD8 MLR,MLR64,GEN1056,1,GEN1053,0.009999999776482582,TNF-a,LS112418861 58355,LS1169965 M7281,314.1483097076416,61.37912562743886,-13.022289819777413
65,CD8 MLR,MLR64,GEN1056,1,GEN1053,0.0010000000474974513,TNF-a,LS112418861 58355,LS1169965 M7281,306.4835147857666,59.88155777212827,-14.519566936167564
65,CD8 MLR,MLR64,GEN1056,0.10000000149011612,GEN1053,30,TNF-a,LS112418861 58355,LS1169965 M7281,354.8401584625244,69.32960640215028,25.17754493991925
65,CD8 MLR,MLR64,GEN1056,0.10000000149011612,GEN1053,10,TNF-a,LS112418861 58355,LS1169965 M7281,389.192590713501,76.0414752538498,31.889040387915465
65,CD8 MLR,MLR64,GEN1056,0.10000000149011612,GEN1053,1,TNF-a,LS112418861 58355,LS1169965 M7281,320.49778175354004,62.61970222877663,18.46802974139178
65,CD8 MLR,MLR64,GEN1056,0.10000000149011612,GEN1053,0.10000000149011612,TNF-a,LS112418861 58355,LS1169965 M7281,200.04553413391113,39.08542427696139,-5.07011121989202
65,CD8 MLR,MLR64,GEN1056,0.10000000149011612,GEN1053,0.009999999776482582,TNF-a,LS112418861 58355,LS1169965 M7281,209.04433631896973,40.843633991115865,-3.310509800607207
65,CD8 MLR,MLR64,GEN1056,0.10000000149011612,GEN1053,0.0010000000474974513,TNF-a,LS112418861 58355,LS1169965 M7281,225.1341953277588,43.98731309716396,-0.1653248763432984
65,CD8 MLR,MLR64,GEN1056,0.009999999776482582,GEN1053,30,TNF-a,LS112418861 58355,LS1169965 M7281,118.15122413635254,23.084697912428286,4.584855832399615
65,CD8 MLR,MLR64,GEN1056,0.009999999776482582,GEN1053,10,TNF-a,LS112418861 58355,LS1169965 M7281,214.28315925598145,41.86720903912424,23.367988877316982
65,CD8 MLR,MLR64,GEN1056,0.009999999776482582,GEN1053,1,TNF-a,LS112418861 58355,LS1169965 M7281,164.1973056793213,32.08130281635855,13.581115824842804
65,CD8 MLR,MLR64,GEN1056,0.009999999776482582,GEN1053,0.10000000149011612,TNF-a,LS112418861 58355,LS1169965 M7281,91.72022438049316,17.920539442234755,-0.5808677046160717
65,CD8 MLR,MLR64,GEN1056,0.009999999776482582,GEN1053,0.009999999776482582,TNF-a,LS112418861 58355,LS1169965 M7281,94.59456825256348,18.482136331883627,-0.018608907202317226
65,CD8 MLR,MLR64,GEN1056,0.009999999776482582,GEN1053,0.0010000000474974513,TNF-a,LS112418861 58355,LS1169965 M7281,119.83896827697754,23.414453815717415,4.916812831267773
65,CD8 MLR,MLR64,GEN1056,0.0010000000474974513,GEN1053,30,TNF-a,LS112418861 58355,LS1169965 M7281,30.8813533782959,6.033680303152847,2.636501014250182
65,CD8 MLR,MLR64,GEN1056,0.0010000000474974513,GEN1053,10,TNF-a,LS112418861 58355,LS1169965 M7281,34.72679328918457,6.785012499091961,-0.9724604272725577
65,CD8 MLR,MLR64,GEN1056,0.0010000000474974513,GEN1053,1,TNF-a,LS112418861 58355,LS1169965 M7281,-2.0878429412841797,-0.4079282626180748,-5.205237933410974
65,CD8 MLR,MLR64,GEN1056,0.0010000000474974513,GEN1053,0.10000000149011612,TNF-a,LS112418861 58355,LS1169965 M7281,15.557043075561523,3.0395761231853013,2.9040362219143363
65,CD8 MLR,MLR64,GEN1056,0.0010000000474974513,GEN1053,0.009999999776482582,TNF-a,LS112418861 58355,LS1169965 M7281,-8.128055572509766,-1.5880809435395982,-1.722699893508918
65,CD8 MLR,MLR64,GEN1056,0.0010000000474974513,GEN1053,0.0010000000474974513,TNF-a,LS112418861 58355,LS1169965 M7281,-13.716373443603516,-2.679941233907353,-2.8177738748254697
65,CD8 MLR,MLR64,GEN1056,0,GEN1053,30,TNF-a,LS112418861 58355,LS1169965 M7281,17.389097213745117,3.3975276945577213,0
65,CD8 MLR,MLR64,GEN1056,0,GEN1053,10,TNF-a,LS112418861 58355,LS1169965 M7281,39.71475791931152,7.759574189214391,0
65,CD8 MLR,MLR64,GEN1056,0,GEN1053,1,TNF-a,LS112418861 58355,LS1169965 M7281,24.56256675720215,4.799099101076562,0
65,CD8 MLR,MLR64,GEN1056,0,GEN1053,0.10000000149011612,TNF-a,LS112418861 58355,LS1169965 M7281,-11.865642547607422,-2.318340548315113,0
65,CD8 MLR,MLR64,GEN1056,0,GEN1053,0.009999999776482582,TNF-a,LS112418861 58355,LS1169965 M7281,-7.516468048095703,-1.4685873593528171,0
65,CD8 MLR,MLR64,GEN1056,0,GEN1053,0.0010000000474974513,TNF-a,LS112418861 58355,LS1169965 M7281,-8.243785858154297,-1.6106926321018757,0
65,CD8 MLR,MLR64,GEN1056,100,GEN1053,0,TNF-a,LS112418861 58355,LS1169965 M7281,321.8857669830322,62.89089044509814,0
65,CD8 MLR,MLR64,GEN1056,10,GEN1053,0,TNF-a,LS112418861 58355,LS1169965 M7281,369.9667911529541,72.28508780865559,0
65,CD8 MLR,MLR64,GEN1056,1,GEN1053,0,TNF-a,LS112418861 58355,LS1169965 M7281,380.79001808166504,74.39975844294891,0
65,CD8 MLR,MLR64,GEN1056,0.10000000149011612,GEN1053,0,TNF-a,LS112418861 58355,LS1169965 M7281,225.98740577697754,44.15401560591844,0
65,CD8 MLR,MLR64,GEN1056,0.009999999776482582,GEN1053,0,TNF-a,LS112418861 58355,LS1169965 M7281,94.68560218811035,18.499922782402788,0
65,CD8 MLR,MLR64,GEN1056,0.0010000000474974513,GEN1053,0,TNF-a,LS112418861 58355,LS1169965 M7281,0.6994667053222656,0.13666365042085016,0
65,CD8 MLR,MLR64,GEN1056,0,GEN1053,0,TNF-a,LS112418861 58355,LS1169965 M7281,0,0,0
88,CD8 MLR,MLR64,Pembrolizumab,0,GEN1053,30,IL-2,LS112418861 58355,LS1169965 M7281,1.2170841693878174,6.534343428486309,0
88,CD8 MLR,MLR64,Pembrolizumab,0,GEN1053,10,IL-2,LS112418861 58355,LS1169965 M7281,1.636624813079834,8.786794587612597,0
88,CD8 MLR,MLR64,Pembrolizumab,0,GEN1053,1,IL-2,LS112418861 58355,LS1169965 M7281,1.845848798751831,9.910086969720558,0
88,CD8 MLR,MLR64,Pembrolizumab,0,GEN1053,0.10000000149011612,IL-2,LS112418861 58355,LS1169965 M7281,0.4331221580505371,2.3253682846050707,0
88,CD8 MLR,MLR64,Pembrolizumab,0,GEN1053,0.009999999776482582,IL-2,LS112418861 58355,LS1169965 M7281,-0.266826868057251,-1.432553668585194,0
88,CD8 MLR,MLR64,Pembrolizumab,0,GEN1053,0.0010000000474974513,IL-2,LS112418861 58355,LS1169965 M7281,-0.07503461837768555,-0.40284967780973213,0
88,CD8 MLR,MLR64,Pembrolizumab,1,GEN1053,0,IL-2,LS112418861 58355,LS1169965 M7281,9.81164288520813,52.67724765647252,0
88,CD8 MLR,MLR64,Pembrolizumab,0,GEN1053,0,IL-2,LS112418861 58355,LS1169965 M7281,0,0,0
88,CD8 MLR,MLR64,Pembrolizumab,1,GEN1053,30,IL-2,LS112418861 58355,LS1169965 M7281,18.625959634780884,100,47.32423837975302
88,CD8 MLR,MLR64,Pembrolizumab,1,GEN1053,10,IL-2,LS112418861 58355,LS1169965 M7281,17.215145349502563,92.42554846600302,39.74779200496955
88,CD8 MLR,MLR64,Pembrolizumab,1,GEN1053,1,IL-2,LS112418861 58355,LS1169965 M7281,15.542921304702759,83.44762691141527,30.768897001706982
88,CD8 MLR,MLR64,Pembrolizumab,1,GEN1053,0.10000000149011612,IL-2,LS112418861 58355,LS1169965 M7281,10.679744958877563,57.337958249060705,4.658486122640241
88,CD8 MLR,MLR64,Pembrolizumab,1,GEN1053,0.009999999776482582,IL-2,LS112418861 58355,LS1169965 M7281,9.681214570999146,51.9769974853864,-0.7004875786373503
88,CD8 MLR,MLR64,Pembrolizumab,1,GEN1053,0.0010000000474974513,IL-2,LS112418861 58355,LS1169965 M7281,14.108929872512817,75.74874073154724,23.07076288986513
92,CD8 MLR,MLR64,Pembrolizumab,0,GEN1053,30,TNF-a,LS112418861 58355,LS1169965 M7281,17.389097213745117,4.685245108283366,0
92,CD8 MLR,MLR64,Pembrolizumab,0,GEN1053,10,TNF-a,LS112418861 58355,LS1169965 M7281,39.71475791931152,10.700577090398443,0
92,CD8 MLR,MLR64,Pembrolizumab,0,GEN1053,1,TNF-a,LS112418861 58355,LS1169965 M7281,24.56256675720215,6.618034526548011,0
92,CD8 MLR,MLR64,Pembrolizumab,0,GEN1053,0.10000000149011612,TNF-a,LS112418861 58355,LS1169965 M7281,-11.865642547607422,-3.1970287485007054,0
92,CD8 MLR,MLR64,Pembrolizumab,0,GEN1053,0.009999999776482582,TNF-a,LS112418861 58355,LS1169965 M7281,-7.516468048095703,-2.025205490603154,0
92,CD8 MLR,MLR64,Pembrolizumab,0,GEN1053,0.0010000000474974513,TNF-a,LS112418861 58355,LS1169965 M7281,-8.243785858154297,-2.2211709377944455,0
92,CD8 MLR,MLR64,Pembrolizumab,1,GEN1053,0,TNF-a,LS112418861 58355,LS1169965 M7281,236.58033180236816,63.743208095756884,0
92,CD8 MLR,MLR64,Pembrolizumab,0,GEN1053,0,TNF-a,LS112418861 58355,LS1169965 M7281,0,0,0
92,CD8 MLR,MLR64,Pembrolizumab,1,GEN1053,30,TNF-a,LS112418861 58355,LS1169965 M7281,371.1459445953369,100,36.257203644109964
92,CD8 MLR,MLR64,Pembrolizumab,1,GEN1053,10,TNF-a,LS112418861 58355,LS1169965 M7281,363.1977024078369,97.85845910396084,34.11495001555582
92,CD8 MLR,MLR64,Pembrolizumab,1,GEN1053,1,TNF-a,LS112418861 58355,LS1169965 M7281,310.8125247955322,83.74401750082797,20.001598751546908
92,CD8 MLR,MLR64,Pembrolizumab,1,GEN1053,0.10000000149011612,TNF-a,LS112418861 58355,LS1169965 M7281,219.97439002990723,59.268973090827345,-4.471956726185162
92,CD8 MLR,MLR64,Pembrolizumab,1,GEN1053,0.009999999776482582,TNF-a,LS112418861 58355,LS1169965 M7281,203.31824684143066,54.78121202782103,-8.960297027855866
92,CD8 MLR,MLR64,Pembrolizumab,1,GEN1053,0.0010000000474974513,TNF-a,LS112418861 58355,LS1169965 M7281,229.6997241973877,61.88932616462534,-1.8549796401547098
111,CD8 MLR,MLR64,GEN1056,100,GEN1053,30,IFNg,LS112418861 58355,LS1169965 M7281,5482.543174743652,79.08110245869744,13.540082741800035
111,CD8 MLR,MLR64,GEN1056,100,GEN1053,10,IFNg,LS112418861 58355,LS1169965 M7281,5914.729698181152,85.31503179621282,19.773551632946692
111,CD8 MLR,MLR64,GEN1056,100,GEN1053,1,IFNg,LS112418861 58355,LS1169965 M7281,5631.964561462402,81.23638106134678,15.693574790772445
111,CD8 MLR,MLR64,GEN1056,100,GEN1053,0.10000000149011612,IFNg,LS112418861 58355,LS1169965 M7281,5239.875450134277,75.5808233762349,10.039472126262183
111,CD8 MLR,MLR64,GEN1056,100,GEN1053,0.009999999776482582,IFNg,LS112418861 58355,LS1169965 M7281,5216.364707946777,75.24170057272016,9.702767011707905
111,CD8 MLR,MLR64,GEN1056,100,GEN1053,0.0010000000474974513,IFNg,LS112418861 58355,LS1169965 M7281,5390.497764587402,77.75342435760166,12.212721820549376
111,CD8 MLR,MLR64,GEN1056,100,GEN1053,0,IFNg,LS112418861 58355,LS1169965 M7281,4543.896690368652,65.54191153261299,0
111,CD8 MLR,MLR64,GEN1056,10,GEN1053,30,IFNg,LS112418861 58355,LS1169965 M7281,6228.632286071777,89.84281423655621,16.60177827576409
111,CD8 MLR,MLR64,GEN1056,10,GEN1053,10,IFNg,LS112418861 58355,LS1169965 M7281,6322.090782165527,91.19087492110725,17.949024723563994
111,CD8 MLR,MLR64,GEN1056,10,GEN1053,1,IFNg,LS112418861 58355,LS1169965 M7281,6481.696495056152,93.49305391574639,20.25109077018054
111,CD8 MLR,MLR64,GEN1056,10,GEN1053,0.10000000149011612,IFNg,LS112418861 58355,LS1169965 M7281,6254.317832946777,90.21330677977718,16.9737774804386
111,CD8 MLR,MLR64,GEN1056,10,GEN1053,0.009999999776482582,IFNg,LS112418861 58355,LS1169965 M7281,5671.890342712402,81.81227708206939,8.571525399928944
111,CD8 MLR,MLR64,GEN1056,10,GEN1053,0.0010000000474974513,IFNg,LS112418861 58355,LS1169965 M7281,6288.412071228027,90.70508766774016,17.465304284475124
